Trial	Numerosity	Disposition	Detailed_Disposition	Subject	Color	Stimulus	AOI	AOI_Scope	AOI_Order	Start_Time_ms	End_Time_ms	Fix_Start_ms	Fix_Dur_ms	Fix_End_ms	Position_X	Position_Y	Aver_Pupil_Size_px_X	Aver_Pupil_Size_px_Y	Aver_Pupil_Diam_mm	Dispersion_X	Dispersion_Y	Eye_LR	Number
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	96	102	198	468.9	353.4	13.6	13.6	3.8	18	14	Left	1
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	236	90	326	440.3	428.6	13.8	13.8	3.8	13	22	Left	2
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	398	162	560	395.3	444.1	12.6	12.6	3.5	20	36	Left	3
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	592	192	784	484.8	395.2	11.9	11.9	3.3	19	25	Left	4
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	804	70	874	489.1	377.8	11.8	11.8	3.3	23	17	Left	5
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	908	68	976	670.2	377.8	11.9	11.9	3.3	11	45	Left	6
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	992	192	1185	665.7	356.4	12.4	12.4	3.4	16	48	Left	7
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	1203	94	1297	661	369.3	13	13	3.6	15	28	Left	8
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	1329	262	1591	619.2	501.8	13.3	13.3	3.7	27	24	Left	9
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	1635	376	2011	663.5	607	13.6	13.6	3.8	22	33	Left	10
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	2619	147	2767	451	532.7	13.6	13.6	3.8	31	15	Left	14
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	3746	408	4154	610.3	504.5	13.9	13.9	3.9	40	31	Left	16
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	4488	792	5280	664	391.3	13.6	13.6	3.8	29	36	Left	18
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	7551	164	7715	388.5	327.3	12.9	12.9	3.5	25	30	Left	26
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	9314	146	9460	488.8	590.6	12.3	12.3	3.4	19	24	Left	30
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	9494	161	9656	577.6	497.5	12.2	12.2	3.4	10	31	Left	31
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	9716	165	9882	443.1	399.5	12.4	12.4	3.5	51	55	Left	32
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	9904	102	10006	391.7	416.7	12.2	12.2	3.4	16	27	Left	33
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	10054	55	10110	416.2	467.7	12.4	12.4	3.4	40	17	Left	34
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	10134	58	10192	418.8	479.1	12.5	12.5	3.4	39	9	Left	35
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	RG	Local	11	0	12946	11766	95	11861	404.8	524.9	12.4	12.4	3.4	45	23	Left	38
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	217	120	338	517.8	351.6	11	11	3.2	25	29	Left	2
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	370	140	510	488.2	240.2	9.8	9.8	2.9	17	32	Left	3
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	538	254	792	548.7	368.3	9.7	9.7	2.8	16	34	Left	4
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	834	79	914	450.1	470.3	10.3	10.3	3,000	8	21	Left	5
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	944	284	1228	445	477.8	10.6	10.6	3.1	11	22	Left	6
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	1262	336	1598	537.2	412.5	10.7	10.7	3.1	26	52	Left	7
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	1634	354	1988	446.1	458.2	10.9	10.9	3.2	33	46	Left	8
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	2470	272	2743	414.4	266	10.8	10.8	3.2	54	36	Left	10
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	2762	92	2855	408.7	284.4	10.8	10.8	3.2	15	19	Left	11
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	3367	125	3493	397.5	350.2	11.6	11.6	3.4	20	31	Left	13
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	3521	162	3683	452.5	471.7	11.9	11.9	3.5	20	37	Left	14
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	RG	Local	11	0	3973	3715	170	3885	391.4	353.4	11.8	11.8	3.4	20	25	Left	15
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	3199	116	3315	428.4	484.5	14.8	14.8	4.2	30	27	Left	1
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	3375	109	3485	450.2	523.5	14.7	14.7	4.2	35	26	Left	2
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	4891	83	4975	694.4	293.1	14.8	14.8	4.2	14	22	Left	4
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	8439	600	9039	622.1	542.1	14.1	14.1	4,000	75	29	Left	5
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	9167	208	9375	603.9	401.4	14.2	14.2	4,000	24	40	Left	6
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	9421	496	9917	592.4	436.7	14.7	14.7	4.1	31	38	Left	7
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	9929	400	10330	588	442.6	15.2	15.2	4.3	31	39	Left	8
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	10400	161	10562	433.4	377.6	15.2	15.2	4.3	25	29	Left	9
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	10606	227	10834	397	381.8	15.4	15.4	4.3	34	35	Left	10
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	11152	118	11270	432	538.3	15.2	15.2	4.2	16	31	Left	13
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	11630	558	12188	473.5	525.1	14.4	14.4	4,000	33	55	Left	15
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	12889	74	12963	429.6	477.5	14.3	14.3	4,000	30	15	Left	17
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	13273	91	13365	634	229.4	14.6	14.6	4.1	14	16	Left	19
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	13397	280	13677	670.8	290.8	14.6	14.6	4.1	20	30	Left	20
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	13721	119	13841	475.9	218.4	14.1	14.1	4,000	41	21	Left	21
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	14317	426	14744	638.6	532.1	14.1	14.1	4,000	38	65	Left	23
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	14817	1290	16108	457.1	509.1	13.7	13.7	3.8	61	37	Left	24
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	16160	310	16470	583.3	434.4	14.6	14.6	4.1	32	35	Left	25
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	16524	210	16734	454.6	534.2	14.5	14.5	4.1	29	55	Left	26
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	16978	164	17142	478.5	468.4	14.1	14.1	4,000	32	61	Left	27
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	17174	294	17469	462.5	510.8	14.4	14.4	4,000	32	45	Left	28
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	18379	155	18535	653.8	341.4	14	14	3.9	31	33	Left	31
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	RG	Local	11	0	18780	18589	100	18689	668.5	297.2	14.4	14.4	4,000	21	19	Left	32
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	4	142	146	869.1	564.5	12.5	12.5	3.7	34	20	Left	1
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	626	69	696	322	472.1	10.7	10.7	3.2	34	23	Left	5
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	882	145	1028	192.6	440.7	11.1	11.1	3.3	37	38	Left	6
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	1070	99	1170	80.8	300.3	11.6	11.6	3.4	53	28	Left	7
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	1672	184	1857	367.5	484.2	12.1	12.1	3.5	33	35	Left	10
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	2157	106	2263	165.8	366.9	12.2	12.2	3.7	35	26	Left	11
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	2669	173	2843	283.3	420.2	12.1	12.1	3.7	51	28	Left	12
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	2875	96	2971	360.1	501.9	12.4	12.4	3.8	23	31	Left	13
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	3377	190	3567	355.1	544.5	11.7	11.7	3.5	42	25	Left	15
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	3917	114	4031	165.7	270	11.8	11.8	3.6	33	30	Left	16
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	4061	51	4113	37.5	199.7	12	12	3.6	36	7	Left	17
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	5188	133	5322	278.6	577.1	11.7	11.7	3.5	21	21	Left	21
Trial010	1	3	3	13	Crimson	ran9_1_b.png	White_Space	Local	12	0	6148	5352	83	5436	248.9	562.2	11.9	11.9	3.5	29	16	Left	22
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	3172	109	3282	325.5	323	12.7	12.7	3.9	15	30	Left	15
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	3582	156	3738	356.9	178.8	12.8	12.8	4,000	56	46	Left	17
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	3760	60	3820	351	187.9	13	13	4,000	33	20	Left	18
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	3998	154	4152	360.1	34.1	12.6	12.6	3.9	20	34	Left	19
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	5241	194	5435	185.8	3.8	12.4	12.4	3.8	39	62	Left	23
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	5525	94	5619	248.1	13.4	12.4	12.4	3.8	32	30	Left	24
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	6113	163	6277	266.3	20.3	12.6	12.6	3.8	29	34	Left	26
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	6295	90	6385	225.5	20.5	12.4	12.4	3.7	28	19	Left	27
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	7626	232	7858	304.2	522.2	12.6	12.6	3.9	21	39	Left	34
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	8008	125	8134	315	375.9	12.6	12.6	3.8	15	41	Left	35
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	8158	147	8306	326.6	276.3	12.5	12.5	3.8	29	24	Left	36
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	8326	99	8426	312.5	313.1	12.6	12.6	3.8	31	20	Left	37
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	8624	196	8820	323.9	344.3	12.5	12.5	3.8	45	43	Left	38
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	9654	60	9715	372.9	148.4	12.3	12.3	3.8	32	26	Left	42
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	9739	320	10059	376.6	179.8	12.4	12.4	3.8	38	55	Left	43
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	10395	288	10683	334.9	538.8	12.7	12.7	3.9	32	53	Left	45
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	10913	90	11003	384.4	208.7	12.2	12.2	3.7	24	44	Left	47
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	11025	162	11187	366.7	160.4	12.3	12.3	3.7	23	27	Left	48
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	13266	154	13420	311.9	360.1	12.6	12.6	3.8	21	25	Left	55
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	13444	216	13660	287	446.8	12.8	12.8	3.9	30	33	Left	56
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	15301	266	15567	358.4	193.6	12.6	12.6	3.7	32	20	Left	62
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	15921	376	16297	1099.2	265.6	12.5	12.5	3.8	46	26	Left	64
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	16327	57	16385	1115.1	267.5	11.6	11.6	3.5	26	20	Left	65
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	16409	462	16872	1129.6	271.1	11.6	11.6	3.5	42	48	Left	66
Trial016	1	3	3	23	DarkCyan	ran9_1_b.png	White_Space	Local	12	0	17248	16902	346	17248	1142.3	263.3	12	12	3.7	45	34	Left	67
Trial010	1	3	3	33	DarkGreen	ran9_1_b.png	White_Space	Local	12	0	8241	8007	91	8099	388.2	514.9	14.3	14.3	4.6	22	42	Left	17
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	2039	124	2163	497.3	612.2	13.6	13.6	3.8	38	24	Left	11
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	2297	66	2363	384.1	585.4	13.3	13.3	3.7	20	9	Left	12
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	2393	188	2581	347.4	550.1	13.4	13.4	3.7	25	22	Left	13
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	3392	319	3712	665.8	610.8	14	14	3.9	20	21	Left	15
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	4184	260	4444	670	622.4	14.1	14.1	3.9	34	25	Left	17
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	5334	150	5484	359.5	247.3	13.3	13.3	3.7	38	27	Left	19
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	5554	107	5662	348.9	266.6	13.1	13.1	3.6	30	26	Left	20
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	5801	302	6103	340	383.6	13.5	13.5	3.7	37	29	Left	21
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	6177	55	6233	340.3	538.2	13.5	13.5	3.7	57	20	Left	22
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	6291	196	6487	343.3	384.8	13.4	13.4	3.7	36	26	Left	23
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	6539	125	6665	298.1	492.5	13.3	13.3	3.7	20	19	Left	24
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	7289	207	7497	313.6	559.7	12.9	12.9	3.5	28	25	Left	25
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	7795	682	8478	349	570.2	13.2	13.2	3.6	49	43	Left	27
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	8518	328	8846	496.5	611	12.9	12.9	3.6	21	28	Left	28
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	8890	384	9274	385.2	649.9	12.4	12.4	3.4	29	29	Left	29
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	10427	162	10589	329.1	326.3	12.3	12.3	3.4	30	70	Left	36
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	11503	89	11593	347.2	260.4	13.1	13.1	3.6	21	37	Left	37
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	12179	110	12289	294.7	33	11.5	11.5	3.1	21	32	Left	39
Trial010	1	3	3	43	DarkOliveGreen	ran9_1_b.png	White_Space	Local	12	0	12946	12419	526	12946	180.3	64.9	11.3	11.3	3.3	468	339	Left	40
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	White_Space	Local	12	0	3973	57	108	165	815.5	534.6	11.2	11.2	3.2	14	20	Left	1
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	White_Space	Local	12	0	3973	2018	410	2428	339.5	395.6	11.3	11.3	3.3	43	40	Left	9
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	White_Space	Local	12	0	3973	2891	165	3057	436.4	182.8	10.8	10.8	3.2	23	36	Left	12
Trial010	1	3	3	53	DarkRed	ran9_1_b.png	White_Space	Local	12	0	3973	3915	58	3973	344	411.8	11.1	11.1	3.3	15	11	Left	16
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	White_Space	Local	12	0	18780	4345	213	4559	354.6	363.7	0	0	3701449275,000	22	56	Left	3
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	White_Space	Local	12	0	18780	10882	56	10938	432.1	124.3	15.2	15.2	4.2	15	22	Left	11
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	White_Space	Local	12	0	18780	10978	124	11102	437.4	133.3	15	15	4.2	25	33	Left	12
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	White_Space	Local	12	0	18780	11314	236	11550	379.7	565.9	15.5	15.5	4.3	23	32	Left	14
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	White_Space	Local	12	0	18780	12246	564	12811	329.7	440.3	14.2	14.2	4,000	44	35	Left	16
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	White_Space	Local	12	0	18780	12989	190	13179	319.1	453.6	14.5	14.5	4.1	34	21	Left	18
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	White_Space	Local	12	0	18780	13891	260	14151	412.7	151.8	13.9	13.9	3.9	38	64	Left	22
Trial004	1	3	3	63	DarkSlateBlue	ran9_1_b.png	White_Space	Local	12	0	18780	17997	138	18135	716.2	79.3	13.6	13.6	3.7	22	53	Left	30
Trial016	2	3	3	43	DarkOliveGreen	ran14_2_b.png	D	Local	3	0	19862	616	113	730	436.3	459.6	14.2	14.2	4,000	13	19	Left	2
Trial016	2	3	3	43	DarkOliveGreen	ran14_2_b.png	D	Local	3	0	19862	764	166	930	402.2	449	13.3	13.3	3.7	22	42	Left	3
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	D	Local	10	0	34218	4843	210	5054	604.6	265.6	12.2	12.2	3.8	18	49	Left	23
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	D	Local	10	0	34218	10860	182	11042	597.8	263.6	12.4	12.4	3.8	14	18	Left	49
Trial016	2	3	3	43	DarkOliveGreen	ran14_2_b.png	D	Local	10	0	19862	15372	132	15504	569.7	260.7	12.6	12.6	3.5	27	22	Left	34
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	D	Local	11	0	34218	8233	238	8471	513.3	316.6	12.5	12.5	3.9	37	42	Left	39
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	D	Local	11	0	34218	11076	172	11248	527.3	319.3	12.4	12.4	3.8	35	15	Left	50
Trial016	2	3	3	53	DarkRed	ran14_2_b.png	D	Local	12	0	5911	765	476	1241	417.3	292.7	10.3	10.3	2.9	25	29	Left	4
Trial016	2	3	3	53	DarkRed	ran14_2_b.png	D	Local	12	0	5911	1809	458	2268	415.7	280.6	10.7	10.7	3,000	30	25	Left	8
Trial016	2	3	3	53	DarkRed	ran14_2_b.png	D	Local	12	0	5911	4681	77	4759	428.8	283.9	11.3	11.3	3.2	12	21	Left	16
Trial016	2	3	3	53	DarkRed	ran14_2_b.png	D	Local	12	0	5911	4801	118	4919	419.4	289.6	11.3	11.3	3.2	12	25	Left	17
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	D	Local	13	0	34218	11500	248	11748	448.2	199.9	12.2	12.2	3.8	35	72	Left	52
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	D	Local	13	0	34218	12043	145	12188	447.3	205.7	12.2	12.2	3.8	48	44	Left	54
Trial016	2	3	3	43	DarkOliveGreen	ran14_2_b.png	TG1	Local	15	0	19862	1206	82	1288	492.7	391	13.6	13.6	3.8	23	107	Left	5
Trial016	2	3	3	53	DarkRed	ran14_2_b.png	TG1	Local	15	0	5911	1	169	171	530.5	407.5	11.8	11.8	3.3	14	22	Left	1
Trial016	2	3	3	13	Crimson	ran14_2_b.png	RG	Local	16	0	7107	1051	226	1277	420.3	301	11.6	11.6	3.5	30	26	Left	7
Trial016	2	3	3	13	Crimson	ran14_2_b.png	RG	Local	16	0	7107	2767	53	2821	438.8	437.3	12.6	12.6	3.8	37	21	Left	12
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	1322	76	1398	457.3	237.3	12.2	12.2	3.8	21	13	Left	7
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	1458	168	1626	436.9	224.4	12	12	3.7	43	56	Left	8
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	1672	186	1858	500.9	310.1	12.1	12.1	3.7	29	40	Left	9
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	1912	208	2120	556.8	378	12.3	12.3	3.8	24	37	Left	10
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	2146	87	2234	516.5	462	12.2	12.2	3.8	30	17	Left	11
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	2320	104	2424	509.1	450.1	12.3	12.3	3.8	43	61	Left	12
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	2456	145	2602	540.9	361.2	12.2	12.2	3.8	16	23	Left	13
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	2703	173	2877	635.6	442.8	12.1	12.1	3.8	47	50	Left	14
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	2919	87	3007	435.1	559.8	12.1	12.1	3.8	18	26	Left	15
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	3069	174	3243	514.4	577.8	12.1	12.1	3.8	28	33	Left	16
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	3563	222	3785	361.6	380.9	12.2	12.2	3.7	34	63	Left	18
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	4451	120	4571	571.3	169.2	12.3	12.3	3.8	28	20	Left	21
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	4611	142	4753	546.1	180.5	12.3	12.3	3.8	30	27	Left	22
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	4843	210	5054	604.6	265.6	12.2	12.2	3.8	18	49	Left	23
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	5750	114	5864	369.8	388.8	12	12	3.7	38	19	Left	26
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	6064	109	6174	375.8	374.9	12.4	12.4	3.9	43	22	Left	28
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	6232	102	6334	402.8	370.9	12.3	12.3	3.8	16	23	Left	29
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	6388	218	6606	559.9	384.3	12.2	12.2	3.8	32	43	Left	30
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	6638	166	6804	462.7	292	12.4	12.4	3.8	38	69	Left	31
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	6896	87	6984	458	263.5	12.4	12.4	3.8	23	30	Left	32
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	8233	238	8471	513.3	316.6	12.5	12.5	3.9	37	42	Left	39
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	8947	109	9057	377.7	296	12.7	12.7	3.9	18	17	Left	41
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	9932	197	10130	439.4	222.4	12.2	12.2	3.8	30	25	Left	45
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	10652	174	10826	592.8	221.8	12.2	12.2	3.7	29	39	Left	48
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	10860	182	11042	597.8	263.6	12.4	12.4	3.8	14	18	Left	49
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	11076	172	11248	527.3	319.3	12.4	12.4	3.8	35	15	Left	50
Trial022	2	3	3	23	DarkCyan	ran14_2_b.png	RG	Local	16	0	34218	11328	142	11470	516	295.7	12.4	12.4	3.8	22	34	Left	51
